Animal ID,Name,DateTime,MonthYear,Date of Birth,Outcome Type,Outcome Subtype,Animal Type,Sex upon Outcome,Age upon Outcome,Breed,Color
A731810,Brisa,04/04/2017 02:30:00 PM,04/04/2017 02:30:00 PM,12/26/2015,Adoption,Foster,Dog,Spayed Female,1 year,Siberian Husky Mix,White
A724777,,04/21/2016 05:41:00 PM,04/21/2016 05:41:00 PM,02/21/2016,Euthanasia,Suffering,Bird,Unknown,1 month,Dove Mix,Gray/White
A693722,*Panda,01/19/2015 04:58:00 PM,01/19/2015 04:58:00 PM,12/13/2012,Adoption,,Dog,Spayed Female,2 years,Pit Bull Mix,Black/White
A745276,,03/19/2017 06:33:00 PM,03/19/2017 06:33:00 PM,12/31/2016,Adoption,,Dog,Neutered Male,2 months,German Shepherd Mix,Sable
A753946,,07/13/2017 02:18:00 PM,07/13/2017 02:18:00 PM,02/13/2017,Euthanasia,Medical,Other,Unknown,4 months,Raccoon Mix,Gray
A704106,,06/07/2015 07:33:00 PM,06/07/2015 07:33:00 PM,03/02/2015,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Black/White
A718710,Ziggy,01/09/2016 12:31:00 PM,01/09/2016 12:31:00 PM,01/05/2014,Transfer,Partner,Dog,Intact Male,2 years,Miniature Schnauzer Mix,Black/White
A701247,,04/27/2015 09:00:00 AM,04/27/2015 09:00:00 AM,04/26/2014,Transfer,SCRP,Cat,Intact Female,1 year,Domestic Shorthair Mix,Calico
A758693,,09/20/2017 02:46:00 PM,09/20/2017 02:46:00 PM,09/13/2017,Transfer,Partner,Cat,Intact Male,1 week,American Shorthair Mix,Brown Tabby/White
A664666,Red,10/12/2013 06:37:00 PM,10/12/2013 06:37:00 PM,02/07/2013,Adoption,,Dog,Spayed Female,8 months,Australian Cattle Dog Mix,Red Merle
A723950,Kuma,04/09/2016 04:13:00 PM,04/09/2016 04:13:00 PM,04/09/2009,Return to Owner,,Dog,Neutered Male,7 years,Chow Chow/Pomeranian,Black
A670869,Gregory,01/19/2014 03:01:00 PM,01/19/2014 03:01:00 PM,10/31/2013,Transfer,Partner,Dog,Neutered Male,2 months,Pit Bull/Labrador Retriever,Black/White
A756298,Nick,08/19/2017 01:25:00 PM,08/19/2017 01:25:00 PM,06/02/2017,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Black
A706960,*Nellie,08/07/2015 07:03:00 PM,08/07/2015 07:03:00 PM,07/06/2012,Adoption,,Dog,Spayed Female,3 years,Chihuahua Shorthair Mix,Black/White
A752811,*Barnaby,07/01/2017 05:12:00 PM,07/01/2017 05:12:00 PM,05/06/2017,Adoption,,Cat,Neutered Male,1 month,Domestic Shorthair Mix,Orange Tabby
A721114,Nellie,05/25/2016 04:51:00 PM,05/25/2016 04:51:00 PM,02/21/2015,Transfer,Partner,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Torbie/Blue Tabby
A754983,Garnet,08/01/2017 05:10:00 PM,08/01/2017 05:10:00 PM,07/27/2016,Rto-Adopt,,Dog,Spayed Female,1 year,Border Terrier Mix,Black
A712121,*Texas,09/22/2015 06:19:00 PM,09/22/2015 06:19:00 PM,11/17/2013,Adoption,,Dog,Neutered Male,1 year,Labrador Retriever Mix,Brown Brindle/Tan
A683620,,07/13/2014 09:00:00 AM,07/13/2014 09:00:00 AM,07/12/2013,Transfer,SCRP,Cat,Intact Female,1 year,Domestic Medium Hair Mix,Brown Tabby/White
A672299,Izzy,02/25/2014 04:54:00 PM,02/25/2014 04:54:00 PM,02/07/2011,Adoption,,Dog,Spayed Female,3 years,German Shepherd/Labrador Retriever,Sable
A709752,*Jessamine,12/08/2015 11:44:00 AM,12/08/2015 11:44:00 AM,07/21/2015,Adoption,Foster,Cat,Intact Female,4 months,Domestic Shorthair Mix,Black/White
A758017,Silas,09/16/2017 08:10:00 PM,09/16/2017 08:10:00 PM,09/10/2015,Adoption,Offsite,Dog,Neutered Male,2 years,Staffordshire Mix,Tan/White
A688787,,10/03/2014 11:02:00 AM,10/03/2014 11:02:00 AM,09/23/2010,Transfer,Partner,Dog,Neutered Male,4 years,Labrador Retriever/Great Pyrenees,Buff
A669651,Maynard,12/30/2013 04:47:00 PM,12/30/2013 04:47:00 PM,12/24/2012,Adoption,,Cat,Neutered Male,1 year,Domestic Shorthair Mix,Blue Tabby
A732162,Theodore,09/21/2016 05:41:00 PM,09/21/2016 05:41:00 PM,07/17/2016,Transfer,Partner,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Brown Tabby
A684903,*Gracie Lou,09/01/2014 02:58:00 PM,09/01/2014 02:58:00 PM,07/30/2008,Adoption,Foster,Dog,Spayed Female,6 years,Chihuahua Shorthair Mix,Tan
A687623,,09/18/2014 10:17:00 AM,09/18/2014 10:17:00 AM,03/07/2014,Euthanasia,Suffering,Bird,Unknown,6 months,Chicken Mix,Brown
A714978,*Elsa,12/12/2015 03:00:00 PM,12/12/2015 03:00:00 PM,09/07/2015,Adoption,Foster,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Black/White
A741551,,01/14/2017 09:22:00 AM,01/14/2017 09:22:00 AM,01/03/2015,Disposal,,Dog,Intact Male,2 years,Norwich Terrier Mix,Tan/White
A721379,Blondie,03/06/2016 12:00:00 AM,03/06/2016 12:00:00 AM,02/25/2014,Transfer,Partner,Dog,Spayed Female,2 years,Chihuahua Shorthair Mix,Tan
A756427,,08/19/2017 05:22:00 PM,08/19/2017 05:22:00 PM,06/19/2017,Adoption,,Dog,Intact Male,1 month,Pit Bull Mix,Brown Brindle
A715133,,11/01/2015 09:00:00 AM,11/01/2015 09:00:00 AM,10/31/2014,Transfer,SCRP,Cat,Intact Female,1 year,Siamese Mix,Seal Point/White
A681207,,06/19/2014 05:09:00 PM,06/19/2014 05:09:00 PM,04/13/2014,Transfer,Partner,Dog,Intact Male,2 months,Labrador Retriever Mix,Black
A725565,Kitty Cat,05/22/2016 02:25:00 PM,05/22/2016 02:25:00 PM,04/30/2001,Transfer,Partner,Cat,Spayed Female,15 years,Domestic Shorthair Mix,Calico
A730223,*Milo,07/05/2016 05:46:00 PM,07/05/2016 05:46:00 PM,06/30/2013,Adoption,,Dog,Neutered Male,3 years,Chihuahua Shorthair Mix,White/Brown
A696446,,02/08/2015 01:55:00 PM,02/08/2015 01:55:00 PM,12/20/2014,Transfer,Partner,Dog,Intact Female,1 month,Chihuahua Shorthair Mix,Brown/White
A673437,Higgs,03/21/2014 05:55:00 PM,03/21/2014 05:55:00 PM,01/31/2014,Adoption,Foster,Cat,Neutered Male,1 month,Domestic Shorthair Mix,Cream Tabby
A682927,*Emile,08/01/2014 07:01:00 PM,08/01/2014 07:01:00 PM,05/29/2014,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,White/Brown Tabby
A702952,,05/25/2015 02:29:00 PM,05/25/2015 02:29:00 PM,03/19/2015,Adoption,,Dog,Neutered Male,2 months,Labrador Retriever Mix,Black
A751839,,06/16/2017 07:44:00 AM,06/16/2017 07:44:00 AM,06/13/2016,Transfer,Partner,Other,Intact Female,1 year,Guinea Pig Mix,Brown/Gray
A690499,,10/27/2014 01:31:00 PM,10/27/2014 01:31:00 PM,10/21/2012,Adoption,,Dog,Spayed Female,2 years,Cairn Terrier/Chihuahua Longhair,Brown/Black
A743331,,02/08/2017 06:28:00 PM,02/08/2017 06:28:00 PM,02/08/2016,Euthanasia,Rabies Risk,Other,Unknown,1 year,Bat Mix,Brown
A724595,,04/19/2016 05:32:00 PM,04/19/2016 05:32:00 PM,04/17/2016,Transfer,Partner,Cat,Intact Male,2 days,Domestic Shorthair Mix,Brown Tabby
A754307,,07/18/2017 06:26:00 PM,07/18/2017 06:26:00 PM,07/12/2017,Transfer,Partner,Cat,Unknown,6 days,Domestic Shorthair Mix,Lynx Point
A719194,Ginger,04/04/2017 05:27:00 PM,04/04/2017 05:27:00 PM,01/27/2011,Transfer,Partner,Dog,Spayed Female,6 years,Beagle Mix,Tricolor
A747069,,04/17/2017 07:15:00 PM,04/17/2017 07:15:00 PM,04/13/2016,Transfer,Partner,Cat,Neutered Male,1 year,Domestic Shorthair Mix,Brown Tabby
A746985,Pixel,04/12/2017 12:38:00 PM,04/12/2017 12:38:00 PM,04/12/2016,Return to Owner,,Dog,Neutered Male,1 year,Chihuahua Shorthair Mix,Tan
A736567,Kiki,04/22/2017 03:53:00 PM,04/22/2017 03:53:00 PM,10/13/2004,Adoption,Foster,Cat,Spayed Female,12 years,Domestic Shorthair Mix,Blue
A709729,,08/13/2015 09:00:00 AM,08/13/2015 09:00:00 AM,08/12/2013,Transfer,SCRP,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Brown Tabby
A678744,,05/13/2014 04:12:00 PM,05/13/2014 04:12:00 PM,04/18/2014,Transfer,Partner,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Lynx Point
A655505,Bella,07/07/2017 06:17:00 PM,07/07/2017 06:17:00 PM,06/02/2011,Adoption,,Dog,Spayed Female,6 years,Pit Bull,Blue/White
A734521,,09/14/2016 12:40:00 PM,09/14/2016 12:40:00 PM,09/08/2015,Adoption,Foster,Bird,Unknown,1 year,Cockatoo Mix,White
A678813,,05/13/2014 01:23:00 PM,05/13/2014 01:23:00 PM,05/09/2014,Transfer,Partner,Cat,Intact Male,4 days,Domestic Shorthair Mix,Orange Tabby
A722878,,03/27/2016 04:22:00 PM,03/27/2016 04:22:00 PM,01/08/2016,Transfer,Partner,Dog,Spayed Female,2 months,Pembroke Welsh Corgi Mix,Black/Brown
A678296,Si,08/15/2014 06:01:00 PM,08/15/2014 06:01:00 PM,05/06/2012,Return to Owner,,Dog,Neutered Male,2 years,Pit Bull Mix,Blue
A722704,Kano,03/26/2016 11:23:00 AM,03/26/2016 11:23:00 AM,03/21/2015,Adoption,,Dog,Neutered Male,1 year,Pit Bull Mix,Fawn/White
A755967,,08/18/2017 05:39:00 PM,08/18/2017 05:39:00 PM,08/12/2014,Transfer,Snr,Cat,Unknown,3 years,Domestic Shorthair Mix,Brown Tabby
A642720,Simba,04/05/2016 06:07:00 PM,04/05/2016 06:07:00 PM,11/28/2009,Return to Owner,,Dog,Neutered Male,6 years,Miniature Schnauzer,Gray
A687570,Miles,09/13/2014 04:14:00 PM,09/13/2014 04:14:00 PM,03/06/2011,Transfer,Partner,Cat,Neutered Male,3 years,Domestic Shorthair Mix,Blue/White
A733927,*Zach,09/02/2016 05:10:00 PM,09/02/2016 05:10:00 PM,06/29/2016,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Orange Tabby
A759221,,10/03/2017 05:23:00 PM,10/03/2017 05:23:00 PM,07/19/2017,Adoption,,Dog,Spayed Female,2 months,Labrador Retriever Mix,Black
A692138,Malcolm,11/15/2014 03:54:00 PM,11/15/2014 03:54:00 PM,04/01/2002,Return to Owner,,Cat,Neutered Male,12 years,Domestic Shorthair Mix,Gray Tabby/White
A501255,Kane,03/10/2014 05:08:00 PM,03/10/2014 05:08:00 PM,02/22/2006,Return to Owner,,Dog,Neutered Male,8 years,Pit Bull Mix,Brown/White
A719238,*Ziggy,07/28/2016 11:14:00 AM,07/28/2016 11:14:00 AM,11/30/2015,Adoption,Foster,Dog,Spayed Female,7 months,Pointer Mix,White/Black
A734582,,09/15/2016 12:58:00 PM,09/15/2016 12:58:00 PM,09/09/2014,Adoption,,Dog,Neutered Male,2 years,Beagle Mix,Tan
A678614,*Jason,07/12/2014 07:08:00 PM,07/12/2014 07:08:00 PM,04/03/2014,Adoption,,Cat,Neutered Male,3 months,Domestic Medium Hair Mix,Black
A669530,,12/22/2013 09:21:00 AM,12/22/2013 09:21:00 AM,12/21/2011,Euthanasia,Rabies Risk,Other,Unknown,2 years,Bat Mix,Brown
A674221,,03/10/2014 08:15:00 AM,03/10/2014 08:15:00 AM,09/09/2013,Euthanasia,Rabies Risk,Other,Unknown,5 months,Bat Mix,Brown
A723045,Auto,03/27/2016 06:10:00 PM,03/27/2016 06:10:00 PM,05/01/2015,Return to Owner,,Dog,Neutered Male,10 months,Chihuahua Shorthair Mix,Tan/White
A741074,Lucy,12/29/2016 06:17:00 PM,12/29/2016 06:17:00 PM,11/01/2016,Adoption,,Dog,Spayed Female,1 month,Boxer/Labrador Retriever,Black/White
A717896,,12/21/2015 07:39:00 PM,12/21/2015 07:39:00 PM,12/17/2014,Transfer,SCRP,Cat,Neutered Male,1 year,Domestic Shorthair Mix,White/Black
A727304,Gizmo,05/24/2016 07:00:00 PM,05/24/2016 07:00:00 PM,05/20/2015,Return to Owner,,Dog,Neutered Male,1 year,Yorkshire Terrier Mix,Tricolor
A743872,*Hansel,03/14/2017 05:38:00 PM,03/14/2017 05:38:00 PM,01/18/2017,Adoption,Foster,Cat,Neutered Male,1 month,Domestic Shorthair Mix,Cream Tabby
A726248,*Laurel,06/11/2016 01:40:00 PM,06/11/2016 01:40:00 PM,04/05/2016,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Torbie/White
A690947,Princess,11/24/2014 05:03:00 PM,11/24/2014 05:03:00 PM,10/28/2013,Return to Owner,,Dog,Spayed Female,1 year,Chihuahua Shorthair Mix,Tan
A750492,*Mavro,06/05/2017 11:29:00 AM,06/05/2017 11:29:00 AM,05/27/2016,Transfer,Partner,Dog,Neutered Male,1 year,Chihuahua Shorthair Mix,Black/White
A665692,*Mitzi,02/21/2014 01:30:00 PM,02/21/2014 01:30:00 PM,10/21/2011,Adoption,Foster,Dog,Spayed Female,2 years,Chihuahua Shorthair,Buff
A741975,Major,01/13/2017 02:08:00 PM,01/13/2017 02:08:00 PM,01/12/2015,Return to Owner,,Dog,Neutered Male,2 years,Dachshund Mix,Brown/White
A736882,*Psylocke,11/19/2016 11:57:00 AM,11/19/2016 11:57:00 AM,09/11/2016,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Brown Tabby/White
A733536,*Phoebe,04/22/2017 03:50:00 PM,04/22/2017 03:50:00 PM,08/23/2015,Adoption,,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Cream Tabby
A736525,*Donatello,12/29/2016 05:58:00 PM,12/29/2016 05:58:00 PM,10/12/2014,Adoption,,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Brown Tabby
A688979,,09/27/2014 05:06:00 PM,09/27/2014 05:06:00 PM,09/05/2014,Transfer,Partner,Cat,Intact Female,3 weeks,Domestic Medium Hair Mix,Orange Tabby
A728555,Hershey,06/07/2016 11:41:00 AM,06/07/2016 11:41:00 AM,06/05/2015,Return to Owner,,Dog,Spayed Female,1 year,Labrador Retriever Mix,Chocolate
A375393,Dash,06/13/2015 02:22:00 PM,06/13/2015 02:22:00 PM,01/01/2002,Return to Owner,,Dog,Neutered Male,13 years,German Shorthair Pointer,White/Liver
A668519,Joe,01/01/2014 02:46:00 PM,01/01/2014 02:46:00 PM,12/19/2012,Transfer,Partner,Dog,Neutered Male,1 year,Miniature Poodle,White/Apricot
A738174,,11/14/2016 06:24:00 PM,11/14/2016 06:24:00 PM,11/10/2015,Adoption,,Dog,Neutered Male,1 year,Miniature Poodle Mix,White
A665426,Silka,11/16/2013 05:09:00 PM,11/16/2013 05:09:00 PM,08/26/2013,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Black
A670078,Chata,01/12/2014 05:34:00 PM,01/12/2014 05:34:00 PM,01/01/2012,Return to Owner,,Dog,Spayed Female,2 years,Chihuahua Shorthair Mix,Brown/White
A701133,Cookie,04/26/2015 07:00:00 PM,04/26/2015 07:00:00 PM,04/24/2013,Return to Owner,,Dog,Neutered Male,2 years,Border Collie/Great Pyrenees,Black/White
A743843,Momo,06/11/2017 12:55:00 PM,06/11/2017 12:55:00 PM,08/18/2014,Adoption,,Cat,Spayed Female,2 years,Domestic Medium Hair Mix,Calico
A456857,Lua,05/11/2016 12:12:00 PM,05/11/2016 12:12:00 PM,08/11/2006,Return to Owner,,Dog,Spayed Female,9 years,Black/Tan Hound/Labrador Retriever,Black/Brown Brindle
A701949,*Darren,05/31/2015 12:21:00 PM,05/31/2015 12:21:00 PM,03/13/2015,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Blue/White
A750585,*Jessie,06/01/2017 12:00:00 AM,06/01/2017 12:00:00 AM,04/20/2017,Transfer,Partner,Cat,Intact Female,1 month,Domestic Shorthair Mix,Black/White
A700017,,04/06/2015 02:38:00 PM,04/06/2015 02:38:00 PM,03/15/2015,Transfer,Partner,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Brown Tabby
A682375,Lexi,01/18/2015 05:31:00 PM,01/18/2015 05:31:00 PM,06/27/2009,Adoption,,Dog,Spayed Female,5 years,Chihuahua Shorthair Mix,Tan
A697094,Mr. Anderson,02/27/2015 02:17:00 PM,02/27/2015 02:17:00 PM,08/17/2014,Adoption,,Cat,Neutered Male,6 months,Domestic Shorthair Mix,Blue/White
A715260,Fania,11/03/2015 12:39:00 PM,11/03/2015 12:39:00 PM,11/02/2014,Return to Owner,,Dog,Intact Female,1 year,Labrador Retriever Mix,Black
A708042,*Irene,07/25/2015 11:17:00 AM,07/25/2015 11:17:00 AM,07/21/2013,Euthanasia,Medical,Dog,Spayed Female,2 years,Pit Bull Mix,White/Brown
A723034,Chewy,03/25/2016 07:03:00 PM,03/25/2016 07:03:00 PM,03/25/2014,Adoption,,Dog,Intact Male,2 years,Chihuahua Shorthair Mix,Chocolate/Tan
A759604,,10/04/2017 03:51:00 PM,10/04/2017 03:51:00 PM,10/04/2016,Euthanasia,Rabies Risk,Other,Unknown,1 year,Skunk Mix,Black/White
A706981,*Teeny,07/20/2015 02:57:00 PM,07/20/2015 02:57:00 PM,04/06/2015,Transfer,Partner,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Brown Tabby/White
A730897,*Olivia,07/18/2016 03:27:00 PM,07/18/2016 03:27:00 PM,04/12/2016,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Brown Tabby
A703517,*Bailey,07/19/2015 01:16:00 PM,07/19/2015 01:16:00 PM,03/25/2015,Adoption,Foster,Cat,Neutered Male,3 months,Domestic Shorthair Mix,Blue Tabby/White
A749080,,05/11/2017 03:51:00 PM,05/11/2017 03:51:00 PM,03/26/2017,Transfer,Partner,Cat,Intact Female,1 month,Domestic Shorthair Mix,Tortie
A755136,*Matilda,08/02/2017 07:26:00 PM,08/02/2017 07:26:00 PM,09/29/2016,Adoption,,Dog,Spayed Female,10 months,Catahoula Mix,Brown Merle/White
A707133,,07/09/2015 09:00:00 AM,07/09/2015 09:00:00 AM,07/08/2014,Transfer,SCRP,Cat,Intact Female,1 year,Domestic Shorthair Mix,Tortie
A673907,Sandy,03/05/2014 06:45:00 PM,03/05/2014 06:45:00 PM,10/04/2012,Return to Owner,,Dog,Spayed Female,1 year,Great Pyrenees Mix,White/Tan
A685084,*Hazel,08/21/2014 06:31:00 PM,08/21/2014 06:31:00 PM,05/29/2014,Adoption,Foster,Dog,Spayed Female,2 months,Boxer Mix,Black/White
A699618,Zeus,06/29/2015 04:23:00 PM,06/29/2015 04:23:00 PM,10/15/2014,Return to Owner,,Dog,Neutered Male,8 months,Pit Bull Mix,Tan/White
A678417,Pip,05/31/2014 03:06:00 PM,05/31/2014 03:06:00 PM,05/08/2012,Adoption,,Dog,Neutered Male,2 years,Rat Terrier Mix,Tricolor
A681959,Sadie,08/13/2014 05:09:00 PM,08/13/2014 05:09:00 PM,06/18/2014,Adoption,Foster,Dog,Spayed Female,1 month,Australian Cattle Dog Mix,Tan/Black
A673104,Monkey,05/14/2014 01:49:00 PM,05/14/2014 01:49:00 PM,02/19/2008,Adoption,Foster,Dog,Spayed Female,6 years,Maltese Mix,White
A695771,Fox,05/25/2015 01:38:00 PM,05/25/2015 01:38:00 PM,07/22/2014,Transfer,Partner,Cat,Neutered Male,10 months,Domestic Shorthair Mix,Blue/White
A747313,,04/19/2017 10:48:00 AM,04/19/2017 10:48:00 AM,03/03/2017,Transfer,Partner,Cat,Intact Female,1 month,Domestic Shorthair Mix,Black/White
A662550,*Nemo,11/11/2013 05:06:00 PM,11/11/2013 05:06:00 PM,08/28/2013,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Brown Tabby
A709114,Princess,08/10/2015 11:43:00 AM,08/10/2015 11:43:00 AM,08/05/2014,Return to Owner,,Dog,Spayed Female,1 year,Pit Bull/Carolina Dog,Black/White
A675066,Roxy,03/23/2014 01:27:00 PM,03/23/2014 01:27:00 PM,02/12/2007,Transfer,Partner,Dog,Spayed Female,7 years,Italian Greyhound Mix,Gray
A751601,,06/25/2017 03:49:00 PM,06/25/2017 03:49:00 PM,05/03/2017,Transfer,Partner,Cat,Intact Male,1 month,Birman Mix,Chocolate Point
A715603,,11/06/2015 03:43:00 PM,11/06/2015 03:43:00 PM,01/06/2015,Euthanasia,Suffering,Bird,Intact Female,9 months,Chicken Mix,Black/White
A698517,,03/13/2015 09:48:00 AM,03/13/2015 09:48:00 AM,03/13/2014,Euthanasia,Suffering,Other,Unknown,1 year,Rabbit Sh Mix,Brown
A690761,Lyriq,10/30/2014 05:59:00 PM,10/30/2014 05:59:00 PM,10/25/2012,Transfer,Partner,Dog,Spayed Female,2 years,Rat Terrier Mix,White/Tan
A693457,,12/08/2014 01:53:00 PM,12/08/2014 01:53:00 PM,12/08/2004,Euthanasia,Suffering,Cat,Intact Female,10 years,Domestic Shorthair Mix,Tortie
A717841,Max,12/26/2015 12:43:00 PM,12/26/2015 12:43:00 PM,08/02/2015,Transfer,Partner,Dog,Intact Male,4 months,Pit Bull Mix,Tan/White
A701765,Angel,05/10/2015 12:17:00 PM,05/10/2015 12:17:00 PM,05/04/2013,Adoption,,Dog,Spayed Female,2 years,Miniature Poodle Mix,White
A723763,Luna,04/10/2016 05:13:00 PM,04/10/2016 05:13:00 PM,02/06/2016,Adoption,,Dog,Spayed Female,2 months,German Shepherd Mix,Black/Brown
A707050,Charlie,10/17/2015 01:22:00 PM,10/17/2015 01:22:00 PM,06/15/2015,Adoption,,Cat,Neutered Male,4 months,Domestic Shorthair Mix,Black
A685070,,08/06/2014 02:44:00 PM,08/06/2014 02:44:00 PM,08/01/2002,Transfer,Partner,Dog,Spayed Female,12 years,German Shepherd Mix,Black/Brown
A729098,Boomer 2,06/14/2016 01:38:00 PM,06/14/2016 01:38:00 PM,06/13/2015,Transfer,Partner,Dog,Intact Male,1 year,Shih Tzu Mix,White/Cream
A701979,Winnie,09/26/2015 01:37:00 PM,09/26/2015 01:37:00 PM,11/07/2004,Adoption,Foster,Dog,Spayed Female,10 years,Labrador Retriever Mix,Tan
A676511,,04/11/2014 09:08:00 AM,04/11/2014 09:08:00 AM,04/11/2013,Euthanasia,Rabies Risk,Other,Unknown,1 year,Skunk Mix,Black
A683335,,07/21/2014 10:43:00 AM,07/21/2014 10:43:00 AM,07/09/2011,Transfer,Partner,Cat,Neutered Male,3 years,Domestic Shorthair Mix,Brown Tabby
A738716,Lorenzo,02/07/2017 08:40:00 AM,02/07/2017 08:40:00 AM,03/19/2016,Adoption,Foster,Dog,Neutered Male,10 months,Chihuahua Shorthair Mix,White/Brown
A711571,Reggie Veggi,12/04/2015 04:38:00 PM,12/04/2015 04:38:00 PM,03/09/2012,Return to Owner,,Dog,Neutered Male,3 years,Border Collie Mix,Black/White
A732035,Prieta,08/11/2016 11:29:00 AM,08/11/2016 11:29:00 AM,07/31/2014,Return to Owner,,Dog,Spayed Female,2 years,German Shepherd Mix,Brown/Black
A501193,Chester,02/12/2017 04:28:00 PM,02/12/2017 04:28:00 PM,04/26/2007,Return to Owner,,Dog,Neutered Male,9 years,Chihuahua Shorthair Mix,Tan/Black
A707140,*Dora,08/31/2015 12:34:00 PM,08/31/2015 12:34:00 PM,06/04/2015,Transfer,Partner,Dog,Intact Female,2 months,Bull Terrier Mix,Tan/White
A684119,Prince,07/23/2014 06:06:00 PM,07/23/2014 06:06:00 PM,12/19/2013,Return to Owner,,Dog,Neutered Male,7 months,Chihuahua Shorthair Mix,Brown/White
A706596,,07/01/2015 09:00:00 AM,07/01/2015 09:00:00 AM,04/01/2015,Transfer,SCRP,Cat,Intact Male,2 months,Domestic Shorthair Mix,Orange Tabby
A725586,,04/30/2016 05:53:00 PM,04/30/2016 05:53:00 PM,04/20/2016,Transfer,Partner,Cat,Intact Female,1 weeks,Domestic Shorthair Mix,Tortie
A677619,Jammer,05/13/2014 05:22:00 PM,05/13/2014 05:22:00 PM,03/18/2014,Adoption,Foster,Dog,Neutered Male,1 month,Australian Cattle Dog Mix,White/Black Brindle
A701228,Cowboy,05/03/2015 05:43:00 PM,05/03/2015 05:43:00 PM,04/25/2014,Adoption,,Dog,Neutered Male,1 year,Labrador Retriever Mix,Yellow
A694196,*Nathan,12/27/2014 03:20:00 PM,12/27/2014 03:20:00 PM,12/22/2012,Transfer,Partner,Dog,Intact Male,2 years,Jack Russell Terrier/Rat Terrier,Tricolor
A753515,,07/11/2017 06:04:00 PM,07/11/2017 06:04:00 PM,05/16/2017,Adoption,,Cat,Spayed Female,1 month,Domestic Longhair Mix,Brown Tabby/White
A724748,Cal,06/28/2016 02:50:00 PM,06/28/2016 02:50:00 PM,08/21/2015,Adoption,,Cat,Neutered Male,10 months,Domestic Shorthair Mix,Black
A728783,,06/10/2016 01:50:00 PM,06/10/2016 01:50:00 PM,03/24/2016,Transfer,Partner,Dog,Intact Female,2 months,Redbone Hound/Labrador Retriever,Tan/White
A712274,Polly,09/27/2015 02:32:00 PM,09/27/2015 02:32:00 PM,03/19/2010,Return to Owner,,Cat,Spayed Female,5 years,Domestic Shorthair Mix,Blue Cream
A682749,*Franklin,08/06/2014 07:44:00 AM,08/06/2014 07:44:00 AM,05/28/2014,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Medium Hair Mix,Cream Tabby
A755321,*Selena,08/06/2017 06:24:00 PM,08/06/2017 06:24:00 PM,08/01/2016,Adoption,,Dog,Spayed Female,1 year,German Shepherd,Brown/Black
A753228,Buffy,07/03/2017 03:05:00 PM,07/03/2017 03:05:00 PM,07/03/2012,Transfer,Partner,Dog,Intact Female,5 years,Pekingese,Tan
A674286,,03/10/2014 07:23:00 PM,03/10/2014 07:23:00 PM,09/10/2013,Euthanasia,Suffering,Other,Unknown,5 months,Raccoon Mix,Brown
A756128,Houston,08/30/2017 09:08:00 AM,08/30/2017 09:08:00 AM,07/02/2017,Adoption,,Cat,Intact Male,1 month,Domestic Medium Hair Mix,Blue Tabby
A673323,Coco,02/23/2014 05:36:00 PM,02/23/2014 05:36:00 PM,04/22/2013,Adoption,,Dog,Spayed Female,10 months,Chihuahua Shorthair Mix,Tan
A663725,Gracie,10/19/2013 04:50:00 PM,10/19/2013 04:50:00 PM,06/07/2013,Adoption,,Cat,Intact Female,4 months,Domestic Shorthair Mix,Torbie
A756140,Rachel,10/02/2017 02:09:00 PM,10/02/2017 02:09:00 PM,07/11/2017,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Black
A669379,,12/19/2013 04:20:00 PM,12/19/2013 04:20:00 PM,12/19/2012,Euthanasia,Suffering,Other,Unknown,1 year,Raccoon Mix,Gray/Black
A688145,Gracey,09/20/2014 12:21:00 PM,09/20/2014 12:21:00 PM,09/18/2002,Transfer,Partner,Dog,Intact Female,12 years,German Shepherd Mix,Tan
A714673,,10/27/2015 02:54:00 PM,10/27/2015 02:54:00 PM,04/26/2015,Transfer,Partner,Other,Unknown,6 months,Hamster Mix,Tan/White
A728444,,07/04/2016 12:28:00 PM,07/04/2016 12:28:00 PM,02/04/2016,Adoption,,Cat,Neutered Male,4 months,Domestic Shorthair Mix,Black
